,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
21,-0.0319988,-0.223991,0.0639975,-0.0639975,-0.191993,-0.319988,-0.0959963,0.0319988,-0.223991,-0.0319988,-0.0319988,0.0,-0.127995,-0.0319988,-0.159994,0.0,0.287989,0.319988,0.159994,-0.0639975,0.0,-0.25599,0.0639975,-0.223991,-0.0959963,-0.25599,0.0,-0.191993,-0.25599,0.0
22,-0.0639975,-0.191993,0.0639975,-0.0959963,-0.159994,-0.191993,-0.159994,0.0,-0.191993,0.0319988,-0.0319988,0.0,-0.127995,-0.0959963,-0.127995,-0.0959963,0.25599,0.287989,0.127995,-0.0319988,0.0319988,-0.25599,0.0639975,-0.191993,-0.127995,-0.223991,0.0319988,-0.223991,-0.223991,0.0
23,-0.0319988,-0.25599,0.0319988,-0.0959963,-0.159994,-0.287989,-0.127995,0.0,-0.159994,0.0319988,-0.0319988,-0.0319988,-0.127995,-0.0319988,-0.0959963,-0.0319988,0.287989,0.287989,0.159994,-0.0319988,0.0319988,-0.25599,0.0,-0.159994,-0.0959963,-0.223991,0.0,-0.191993,-0.25599,-0.0319988
24,-0.0319988,-0.223991,0.0319988,-0.0639975,-0.127995,-0.287989,-0.159994,0.0319988,-0.223991,0.0959963,0.0,0.0319988,-0.127995,-0.0639975,-0.127995,-0.0319988,0.287989,0.287989,0.191993,-0.0639975,0.0,-0.25599,0.0639975,-0.191993,-0.159994,-0.25599,-0.0319988,-0.191993,-0.25599,0.0
25,-0.0639975,-0.191993,0.0639975,-0.0639975,-0.0959963,-0.287989,-0.0959963,0.0319988,-0.191993,0.0319988,0.0,0.0,-0.127995,-0.0959963,-0.0959963,-0.0639975,0.25599,0.25599,0.159994,-0.0639975,0.0319988,-0.25599,0.0319988,-0.223991,-0.0959963,-0.223991,0.0319988,-0.223991,-0.25599,-0.0319988
26,-0.0319988,-0.159994,0.0319988,-0.0639975,-0.191993,-0.287989,-0.127995,0.0319988,-0.159994,0.0639975,0.0319988,-0.0639975,-0.159994,-0.0319988,-0.0959963,0.0,0.25599,0.25599,0.159994,-0.0319988,0.0,-0.25599,0.0639975,-0.223991,-0.127995,-0.223991,0.0,-0.223991,-0.223991,0.0319988
27,-0.0639975,-0.191993,0.0319988,-0.127995,-0.127995,-0.319988,-0.127995,0.0639975,-0.159994,0.0319988,-0.0639975,0.0,-0.127995,-0.0639975,-0.127995,0.0,0.287989,0.319988,0.127995,-0.0639975,0.0,-0.223991,0.0639975,-0.223991,-0.127995,-0.25599,0.0,-0.159994,-0.223991,0.0319988
28,0.0,-0.223991,0.0319988,-0.127995,-0.0959963,-0.319988,-0.0959963,0.0,-0.191993,0.0639975,0.0,-0.0639975,-0.159994,-0.127995,-0.127995,-0.0319988,0.223991,0.287989,0.127995,-0.0639975,0.0319988,-0.25599,0.0319988,-0.191993,-0.127995,-0.223991,0.0319988,-0.191993,-0.223991,0.0319988
29,-0.0319988,-0.191993,0.0319988,-0.0639975,-0.159994,-0.319988,-0.127995,0.0319988,-0.159994,0.0639975,0.0,-0.0319988,-0.0639975,-0.0639975,-0.0959963,0.0,0.287989,0.319988,0.159994,0.0,0.0319988,-0.223991,0.0639975,-0.223991,-0.0959963,-0.223991,0.0319988,-0.191993,-0.25599,0.0639975
30,-0.0319988,-0.191993,0.0319988,-0.0639975,-0.0959963,-0.319988,-0.127995,0.0319988,-0.25599,0.0,-0.0319988,0.0,-0.127995,-0.0319988,-0.159994,-0.0319988,0.25599,0.287989,0.159994,-0.0639975,0.0319988,-0.287989,0.0639975,-0.223991,-0.0959963,-0.25599,-0.0319988,-0.191993,-0.25599,0.0639975
31,-0.0639975,-0.191993,0.0,-0.0959963,-0.0959963,-0.319988,-0.0959963,0.0,-0.191993,0.0319988,-0.0639975,0.0,-0.159994,-0.0639975,-0.0959963,-0.0319988,0.287989,0.25599,0.159994,-0.0319988,0.0319988,-0.223991,0.0319988,-0.191993,-0.159994,-0.191993,0.0319988,-0.191993,-0.223991,-0.0319988
32,0.0,-0.159994,0.0639975,-0.0319988,-0.159994,-0.319988,-0.127995,0.0319988,-0.191993,0.0639975,-0.0319988,-0.0639975,-0.127995,-0.0319988,-0.0959963,0.0,0.25599,0.25599,0.127995,-0.0319988,-0.0319988,-0.223991,0.0319988,-0.159994,-0.0959963,-0.223991,-0.0319988,-0.159994,-0.25599,0.0319988
33,0.0,-0.191993,0.0319988,-0.0639975,-0.127995,-0.351986,-0.159994,0.0319988,-0.159994,0.0319988,-0.0639975,0.0,-0.127995,-0.0959963,-0.159994,-0.0319988,0.25599,0.287989,0.159994,0.0,0.0319988,-0.25599,0.0639975,-0.223991,-0.127995,-0.191993,0.0319988,-0.191993,-0.25599,0.0319988
34,-0.0639975,-0.191993,0.0639975,-0.0639975,-0.0639975,-0.287989,-0.0959963,0.0319988,-0.223991,0.0319988,0.0,-0.0639975,-0.127995,-0.127995,-0.0639975,-0.0639975,0.287989,0.25599,0.159994,-0.0319988,0.0,-0.25599,0.0319988,-0.223991,-0.127995,-0.223991,0.0319988,-0.223991,-0.191993,0.0959963
35,-0.0639975,-0.159994,0.0,-0.0959963,-0.0959963,-0.351986,-0.127995,0.0319988,-0.159994,0.0319988,0.0,-0.0639975,-0.159994,-0.0639975,-0.0959963,-0.0319988,0.25599,0.287989,0.127995,-0.0639975,0.0,-0.25599,0.0319988,-0.159994,-0.127995,-0.287989,-0.0319988,-0.223991,-0.25599,-0.0319988
36,0.0,-0.223991,0.0319988,-0.0959963,-0.0639975,-0.287989,-0.127995,0.0639975,-0.191993,0.0319988,-0.0319988,-0.0639975,-0.0959963,-0.0959963,-0.159994,0.0,0.223991,0.287989,0.0959963,-0.0319988,0.0639975,-0.25599,0.0319988,-0.191993,-0.127995,-0.223991,-0.0319988,-0.223991,-0.25599,0.0319988
37,-0.0319988,-0.191993,0.0639975,-0.0639975,-0.127995,-0.319988,-0.127995,-0.0319988,-0.191993,0.0319988,0.0,-0.0319988,-0.127995,-0.0959963,-0.127995,-0.0639975,0.223991,0.25599,0.159994,-0.0319988,0.0319988,-0.25599,-0.0319988,-0.223991,-0.127995,-0.191993,0.0,-0.191993,-0.223991,0.0
38,0.0,-0.191993,0.0319988,-0.0959963,-0.127995,-0.287989,-0.0959963,0.0319988,-0.159994,0.0639975,-0.0319988,-0.0319988,-0.127995,-0.0959963,-0.0959963,0.0,0.25599,0.287989,0.127995,0.0319988,-0.0319988,-0.25599,0.0639975,-0.191993,-0.0959963,-0.223991,-0.0319988,-0.223991,-0.223991,0.0319988
39,0.0,-0.191993,0.0319988,-0.0639975,-0.0959963,-0.351986,-0.0959963,0.0319988,-0.223991,0.0639975,-0.0639975,-0.0639975,-0.127995,-0.0639975,-0.127995,-0.0319988,0.287989,0.25599,0.127995,-0.0319988,0.0319988,-0.287989,0.0319988,-0.223991,-0.0959963,-0.25599,0.0,-0.159994,-0.25599,0.0639975
40,-0.0959963,-0.191993,0.0639975,-0.0959963,-0.0959963,-0.319988,-0.0959963,-0.0319988,-0.223991,0.0639975,-0.0319988,-0.0319988,-0.0959963,-0.0959963,-0.127995,0.0,0.25599,0.287989,0.127995,-0.0639975,0.0639975,-0.25599,0.0319988,-0.159994,-0.127995,-0.191993,0.0319988,-0.191993,-0.223991,0.0
41,-0.0319988,-0.191993,0.0319988,-0.0639975,-0.127995,-0.287989,-0.127995,0.0319988,-0.159994,0.0959963,-0.0639975,-0.0319988,-0.159994,-0.0639975,-0.127995,0.0,0.25599,0.223991,0.159994,0.0,0.0,-0.223991,0.0319988,-0.159994,-0.0639975,-0.25599,-0.0319988,-0.159994,-0.223991,0.0
